Entity|Type|Link|latitude|longitude|geocode_query|geocode_status|Subfolder|SourceFileStem|distance_to_dresden_km|Index|Year|Title|Author|Travel Period|Pages|Full Page Count|Link_meta|Folder|Digitally Available at|Citable URL|Gender
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000138.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000139.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Kreuzkirche|Location|https://de.wikipedia.org/wiki/Kreuzkirche_(Dresden)|51.0487258|13.7392255|Kreuzkirche|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000142.tif.original|0.22972383500968407|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000142.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Zwinger|Location|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000144.tif.original|0.33444218636878353|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000145.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000146.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000149.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Brühlschen|Location|https://de.wikipedia.org/wiki/Br%C3%BChl_(Sachsen)|51.0521957|13.7452865|Brühlschen|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000153.tif.original|0.5928902758133366|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000155.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Brühlische Garten|Location|https://de.wikipedia.org/wiki/Brühlscher_Garten|51.0528256|13.7449443|Brühlscher Garten|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000155.tif.original|0.598545920766925|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000156.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000160.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Zwinger|Location|https://de.wikipedia.org/wiki/Zwinger_(Dresden)|51.0530296|13.7349775|Zwinger|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000161.tif.original|0.33444218636878353|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Wibigau|Location||51.0713098|13.6931327|Übigau|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000162.tif.original|3.8643718264329587|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Elbthal|Location||51.0842975|13.6385178|Elbthal|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000162.tif.original|7.864559360845458|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Japanisches Palais|Location|https://de.wikipedia.org/wiki/Japanisches_Palais|51.0598716|13.737341|Japanisches Palais|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000162.tif.original|1.053199220547425|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Großer Garten|Location|https://de.wikipedia.org/wiki/Großer_Garten_(Dresden)|51.0370109|13.7673639|Großer Garten|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000162.tif.original|2.5756810819047247|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000162.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000163.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000164.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Plaunsche Grund|Location||51.0230112|13.699525|Plauenscher Grund|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000165.tif.original|4.031320384215671|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Loschewiker Grund|Location||51.0587389|13.8372708|Loschwitz Grund|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000165.tif.original|7.048712956279255|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Pillnik|Location|https://de.wikipedia.org/wiki/Pillnitz|51.0126628|13.8713801|Pillnitz|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000165.tif.original|10.272337221479125|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Moritzburg|Location|https://de.wikipedia.org/wiki/Moritzburg|51.1592018|13.6819406|Moritzburg|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000165.tif.original|12.700644687472689|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000165.tif.original|0.13293315314514328|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Tharand|Location|https://de.wikipedia.org/wiki/Tharandt|50.9853391|13.5794907|Tharandt|ok|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|00000165.tif.original|13.198209070619207|88|1795|Hans Kiekindiewelts Reisen in alle vier Weltteile und andere Schriften|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)130-166|254|https://digital.slub-dresden.de/werkansicht/dlf/55979/136|088_1795_Hans_Kiekindiewelts_Reisen_in_alle_vier_Weltteile_und_andere_Schriften|SLUB Dresden|https://reise.isgv.de/logs/Q109944053|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|176|0.13293315314514328|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
Pirna|Location|https://de.wikipedia.org/wiki/Pirna|50.9616923|13.9386643|Pirna|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|176|17.198782687222987|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
Pillnitz|Location|https://de.wikipedia.org/wiki/Pillnitz_(Dresden)|51.0126628|13.8713801|Pillnitz|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|179|10.272337221479125|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|182|0.13293315314514328|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|183|0.13293315314514328|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|185|0.13293315314514328|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|187|0.13293315314514328|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|190|0.13293315314514328|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|191|0.13293315314514328|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
Dresden|Location|https://de.wikipedia.org/wiki/Dresden|51.0493286|13.7381437|Dresden|ok|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|192|0.13293315314514328|90|1795|Wanderungen und Kreuzzüge durch einen Theil Deutschlands|Georg Friedrich Rebmann|Kein Eintrag vorhanden|Seite(n)176-266|270|https://www.digitale-sammlungen.de/de/view/bsb10469118?page=176|090_1795_Wanderungen_und_Kreuzzüge_durch_einen_Theil_Deutschlands|BSB München|https://reise.isgv.de/logs/Q109944052|male
